2019-11-01 00:14:32 UTC,view,1005105,apple,electronics.smartphone,1348.61,518840496,ef3daa59-4936-43e5-a530-32902f64b2f4
2019-11-01 00:15:10 UTC,cart,1005105,apple,electronics.smartphone,1348.61,518840496,ef3daa59-4936-43e5-a530-32902f64b2f4
2019-11-01 00:15:23 UTC,purchase,1005105,apple,electronics.smartphone,1348.61,518840496,ef3daa59-4936-43e5-a530-32902f64b2f4
2019-11-01 00:15:46 UTC,view,1005105,apple,electronics.smartphone,1348.61,518840496,ef3daa59-4936-43e5-a530-32902f64b2f4
